"CustomerID","VehicleAttribute","VehicleAttributeDetails"
"Cust31230","VehicleMake","Dodge"
"Cust5537","VehicleMake","Nissan"
"Cust25633","VehicleYOM","2011"
"Cust33469","VehicleMake","Ford"
"Cust21126","VehicleMake","Accura"
"Cust33189","VehicleMake","Volkswagen"
"Cust6745","VehicleID","Vehicle36192"
"Cust26847","VehicleMake","Suburu"
"Cust14475","VehicleYOM","2002"
"Cust10692","VehicleID","Vehicle32781"
"Cust38270","VehicleModel","F150"
"Cust19750","VehicleModel","ML350"
"Cust20968","VehicleMake","Suburu"
"Cust11072","VehicleYOM","2001"
"Cust19009","VehicleID","Vehicle31434"
"Cust2309","VehicleYOM","2008"
"Cust28680","VehicleID","Vehicle17198"
"Cust34952","VehicleMake","Ford"
"Cust30986","VehicleModel","Pathfinder"
"Cust10142","VehicleYOM","2005"
"Cust26688","VehicleYOM","2002"
"Cust5727","VehicleID","Vehicle29293"
"Cust2565","VehicleMake","Mercedes"
"Cust14214","VehicleMake","Dodge"
"Cust32805","VehicleModel","Highlander"
"Cust15528","VehicleModel","Jetta"
"Cust22131","VehicleID","Vehicle37976"
"Cust20137","VehicleModel","E400"
"Cust19683","VehicleMake","Honda"
"Cust2135","VehicleID","Vehicle22442"
"Cust4082","VehicleYOM","2007"
"Cust39096","VehicleMake","Suburu"
"Cust18591","VehicleID","Vehicle32612"
"Cust21453","VehicleMake","BMW"
"Cust30899","VehicleYOM","2008"
"Cust14372","VehicleMake","Chevrolet"
"Cust19097","VehicleMake","Chevrolet"
"Cust15224","VehicleModel","C300"
"Cust8343","VehicleID","Vehicle38390"
"Cust3065","VehicleYOM","2004"
"Cust21419","VehicleYOM","2010"
"Cust24178","VehicleYOM","2013"
"Cust4965","VehicleID","Vehicle6732"
"Cust16898","VehicleModel","Camry"
"Cust31341","VehicleYOM","2009"
"Cust21759","VehicleID","Vehicle23071"
"Cust17094","VehicleID","Vehicle7113"
"Cust20829","VehicleID","Vehicle19151"
"Cust36612","VehicleMake","Ford"
"Cust2907","VehicleModel","A3"
"Cust10068","VehicleYOM","2011"
"Cust18074","VehicleYOM","2004"
"Cust6471","VehicleYOM","2003"
"Cust1044","VehicleID","Vehicle38747"
"Cust15268","VehicleMake","Ford"
"Cust28571","VehicleMake","Toyota"
"Cust37377","VehicleMake","Honda"
"Cust39316","VehicleModel","Escape"
"Cust35203","VehicleID","Vehicle32724"
"Cust34447","VehicleMake","BMW"
"Cust7958","VehicleModel","92x"
"Cust35963","VehicleYOM","2006"
"Cust36200","VehicleYOM","2000"
"Cust5794","VehicleMake","BMW"
"Cust5422","VehicleYOM","2008"
"Cust21277","VehicleID","Vehicle14878"
"Cust11379","VehicleModel","Camry"
"Cust38764","VehicleYOM","2007"
"Cust35524","VehicleID","Vehicle33146"
"Cust23202","VehicleMake","BMW"
"Cust2833","VehicleModel","M5"
"Cust26255","VehicleMake","Mercedes"
"Cust9849","VehicleID","Vehicle31881"
"Cust5622","VehicleID","Vehicle20287"
"Cust24338","VehicleID","Vehicle30824"
"Cust1578","VehicleModel","93"
"Cust5571","VehicleModel","F150"
"Cust38848","VehicleMake","Suburu"
"Cust20562","VehicleYOM","2007"
"Cust6901","VehicleID","Vehicle1662"
"Cust9864","VehicleYOM","2000"
"Cust10189","VehicleMake","Volkswagen"
"Cust30655","VehicleModel","Maxima"
"Cust21107","VehicleYOM","2006"
"Cust11202","VehicleMake","Jeep"
"Cust2319","VehicleModel","Maxima"
"Cust29580","VehicleMake","Nissan"
"Cust23053","VehicleID","Vehicle13193"
"Cust28240","VehicleYOM","1999"
"Cust27272","VehicleModel","Malibu"
"Cust32267","VehicleModel","E400"
"Cust19311","VehicleModel","Wrangler"
"Cust37117","VehicleYOM","2013"
"Cust8090","VehicleYOM","2009"
"Cust35628","VehicleMake","Saab"
"Cust10536","VehicleMake","Toyota"
"Cust10054","VehicleID","Vehicle13054"
"Cust12846","VehicleMake","Ford"
"Cust25425","VehicleYOM","2010"
"Cust32145","VehicleYOM","2012"
"Cust23314","VehicleModel","3 Series"
"Cust27241","VehicleYOM","1997"
"Cust15041","VehicleModel","Grand Cherokee"
"Cust13486","VehicleID","Vehicle5881"
"Cust16835","VehicleYOM","2011"
"Cust6314","VehicleYOM","1999"
"Cust26152","VehicleYOM","2000"
"Cust19970","VehicleID","Vehicle35757"
"Cust20461","VehicleYOM","2013"
"Cust9463","VehicleModel","Corolla"
"Cust12069","VehicleID","Vehicle11249"
"Cust27138","VehicleYOM","2012"
"Cust33064","VehicleYOM","2007"
"Cust10061","VehicleModel","Highlander"
"Cust15662","VehicleYOM","2010"
"Cust36711","VehicleID","Vehicle34048"
"Cust1533","VehicleYOM","2012"
"Cust18993","VehicleID","Vehicle4501"
"Cust35142","VehicleModel","Jetta"
"Cust6908","VehicleModel","Jetta"
"Cust17842","VehicleModel","Civic"
"Cust22405","VehicleModel","Impreza"
"Cust20790","VehicleYOM","2011"
"Cust9061","VehicleID","Vehicle30576"
"Cust32795","VehicleMake","Ford"
"Cust38981","VehicleID","Vehicle7956"
"Cust14582","VehicleModel","Corolla"
"Cust16983","VehicleID","Vehicle34867"
"Cust11932","VehicleID","Vehicle33910"
"Cust9074","VehicleMake","Dodge"
"Cust12786","VehicleID","Vehicle34533"
"Cust25613","VehicleModel","92x"
"Cust28800","VehicleModel","C300"
"Cust21602","VehicleYOM","2001"
"Cust7164","VehicleYOM","2006"
"Cust22197","VehicleMake","???"
"Cust26135","VehicleYOM","2008"
"Cust2241","VehicleModel","X5"
"Cust8762","VehicleID","Vehicle16505"
"Cust15679","VehicleMake","Nissan"
"Cust31726","VehicleMake","Jeep"
"Cust10525","VehicleID","Vehicle18578"
"Cust34222","VehicleMake","Volkswagen"
"Cust34908","VehicleMake","Chevrolet"
"Cust10993","VehicleID","Vehicle16970"
"Cust7546","VehicleYOM","2006"
"Cust37965","VehicleModel","Legacy"
"Cust21976","VehicleYOM","2010"
"Cust5044","VehicleModel","Jetta"
"Cust20696","VehicleMake","Saab"
"Cust34119","VehicleMake","Dodge"
"Cust11404","VehicleMake","Audi"
"Cust13923","VehicleMake","Chevrolet"
"Cust35825","VehicleID","Vehicle35968"
"Cust35369","VehicleMake","Suburu"
"Cust3339","VehicleYOM","1999"
"Cust16772","VehicleYOM","2007"
"Cust14261","VehicleModel","Impreza"
"Cust15315","VehicleYOM","1996"
"Cust2704","VehicleMake","Honda"
"Cust2018","VehicleMake","Suburu"
"Cust28501","VehicleModel","MDX"
"Cust22760","VehicleMake","Volkswagen"
"Cust7544","VehicleMake","BMW"
"Cust10340","VehicleYOM","2010"
"Cust34696","VehicleID","Vehicle7978"
"Cust23957","VehicleModel","Ultima"
"Cust38353","VehicleYOM","2012"
"Cust35512","VehicleID","Vehicle11253"
"Cust7074","VehicleYOM","2003"
"Cust4463","VehicleModel","Tahoe"
"Cust33124","VehicleYOM","1997"
"Cust16888","VehicleModel","95"
"Cust10913","VehicleMake","Jeep"
"Cust19513","VehicleModel","3 Series"
"Cust30720","VehicleID","Vehicle9858"
"Cust7513","VehicleMake","Toyota"
"Cust27232","VehicleMake","Suburu"
"Cust20538","VehicleYOM","2010"
"Cust35541","VehicleYOM","2004"
"Cust30592","VehicleID","Vehicle28029"
"Cust16739","VehicleModel","Escape"
"Cust23720","VehicleYOM","2003"
"Cust37313","VehicleYOM","2014"
"Cust38077","VehicleMake","Toyota"
"Cust15098","VehicleModel","A3"
"Cust23774","VehicleID","Vehicle22301"
"Cust10332","VehicleModel","Silverado"
"Cust17543","VehicleID","Vehicle9905"
"Cust1341","VehicleYOM","2014"
"Cust3088","VehicleID","Vehicle38046"
"Cust23804","VehicleMake","Nissan"
"Cust10274","VehicleID","Vehicle38312"
"Cust30306","VehicleModel","Wrangler"
"Cust13516","VehicleModel","M5"
"Cust25105","VehicleModel","RSX"
"Cust33024","VehicleModel","A3"
"Cust12250","VehicleMake","Accura"
"Cust11197","VehicleID","Vehicle33959"
"Cust12296","VehicleID","Vehicle25717"
"Cust25031","VehicleMake","Mercedes"
"Cust15005","VehicleModel","Impreza"
"Cust13593","VehicleModel","Impreza"
"Cust22586","VehicleMake","Ford"
"Cust12732","VehicleYOM","2003"
"Cust11131","VehicleMake","Suburu"
"Cust30351","VehicleID","Vehicle35919"
"Cust5915","VehicleID","Vehicle11669"
"Cust7977","VehicleID","Vehicle19445"
"Cust26002","VehicleID","Vehicle13291"
"Cust38274","VehicleMake","Ford"
"Cust14050","VehicleYOM","2015"
"Cust10825","VehicleYOM","2004"
"Cust19807","VehicleMake","Jeep"
"Cust21185","VehicleMake","???"
"Cust16454","VehicleMake","BMW"
"Cust27976","VehicleModel","X6"
"Cust21726","VehicleYOM","1995"
"Cust5066","VehicleModel","95"
"Cust38357","VehicleModel","Highlander"
"Cust35996","VehicleYOM","2013"
"Cust1075","VehicleMake","BMW"
"Cust16854","VehicleMake","Dodge"
"Cust2359","VehicleYOM","2007"
"Cust8363","VehicleYOM","2006"
"Cust7014","VehicleModel","Passat"
"Cust24729","VehicleYOM","1997"
"Cust34544","VehicleID","Vehicle15502"
"Cust23297","VehicleMake","Chevrolet"
"Cust36785","VehicleModel","TL"
"Cust10630","VehicleID","Vehicle11339"
"Cust29199","VehicleID","Vehicle1452"
"Cust12091","VehicleYOM","2009"
"Cust24641","VehicleMake","Toyota"
"Cust9294","VehicleID","Vehicle8433"
"Cust9502","VehicleMake","Jeep"
"Cust10277","VehicleID","Vehicle25382"
"Cust4309","VehicleModel","Passat"
"Cust34950","VehicleID","Vehicle10731"
"Cust17169","VehicleYOM","2013"
"Cust1967","VehicleYOM","1998"
"Cust38576","VehicleID","Vehicle26799"
"Cust10942","VehicleMake","Saab"
"Cust19122","VehicleYOM","1997"
"Cust2774","VehicleID","Vehicle3719"
"Cust27180","VehicleYOM","2004"
"Cust17976","VehicleModel","Silverado"
"Cust6257","VehicleID","Vehicle16969"
"Cust9118","VehicleMake","Toyota"
"Cust29805","VehicleID","Vehicle18654"
"Cust12844","VehicleYOM","2007"
"Cust3321","VehicleMake","Volkswagen"
"Cust32516","VehicleYOM","1999"
"Cust36355","VehicleMake","Saab"
"Cust29791","VehicleMake","Audi"
"Cust1444","VehicleID","Vehicle29535"
"Cust9287","VehicleMake","BMW"
"Cust28361","VehicleModel","Tahoe"
"Cust24327","VehicleYOM","1998"
"Cust11835","VehicleID","Vehicle18173"
"Cust11969","VehicleID","Vehicle16057"
"Cust5191","VehicleModel","Pathfinder"
"Cust28200","VehicleYOM","2002"
"Cust8721","VehicleMake","Chevrolet"
"Cust15704","VehicleYOM","2014"
"Cust21257","VehicleMake","Jeep"
"Cust19146","VehicleMake","Suburu"
"Cust11592","VehicleModel","Passat"
"Cust3952","VehicleID","Vehicle25028"
"Cust3747","VehicleID","Vehicle15688"
"Cust1637","VehicleID","Vehicle21457"
"Cust2389","VehicleYOM","2002"
"Cust27585","VehicleID","Vehicle39417"
"Cust32388","VehicleYOM","2007"
"Cust35918","VehicleYOM","1999"
"Cust7612","VehicleYOM","1997"
"Cust11668","VehicleID","Vehicle18834"
"Cust5874","VehicleMake","Volkswagen"
"Cust34342","VehicleYOM","2012"
"Cust2045","VehicleYOM","2003"
"Cust5162","VehicleMake","Dodge"
"Cust13839","VehicleMake","Toyota"
"Cust38278","VehicleID","Vehicle9869"
"Cust14786","VehicleID","Vehicle7622"
"Cust36538","VehicleModel","Jetta"
"Cust35151","VehicleYOM","2011"
"Cust26783","VehicleMake","Nissan"
"Cust4346","VehicleYOM","2012"
"Cust12335","VehicleModel","RAM"
"Cust15415","VehicleYOM","2014"
"Cust1830","VehicleID","Vehicle10212"
"Cust18489","VehicleMake","Suburu"
"Cust18838","VehicleYOM","2001"
"Cust37223","VehicleModel","Passat"
"Cust6281","VehicleMake","Audi"
"Cust35560","VehicleID","Vehicle33068"
"Cust25775","VehicleMake","Suburu"
"Cust3373","VehicleModel","Highlander"
"Cust38459","VehicleYOM","2001"
"Cust20486","VehicleModel","Corolla"
"Cust7135","VehicleYOM","2003"
"Cust23055","VehicleMake","Suburu"
"Cust32016","VehicleID","Vehicle7448"
"Cust20072","VehicleModel","M5"
"Cust32141","VehicleMake","Mercedes"
"Cust18302","VehicleModel","Grand Cherokee"
"Cust31733","VehicleID","Vehicle22997"
"Cust20245","VehicleYOM","2014"
"Cust1504","VehicleYOM","1999"
"Cust6060","VehicleID","Vehicle33621"
"Cust18429","VehicleMake","Nissan"
"Cust5801","VehicleYOM","2000"
"Cust27050","VehicleID","Vehicle16192"
"Cust38634","VehicleYOM","2003"
"Cust38139","VehicleMake","Saab"
"Cust27501","VehicleModel","Ultima"
"Cust8107","VehicleID","Vehicle12014"
"Cust29918","VehicleMake","Volkswagen"
"Cust21370","VehicleModel","Passat"
"Cust16111","VehicleModel","Pathfinder"
"Cust1099","VehicleMake","Saab"
"Cust14618","VehicleModel","RAM"
"Cust2531","VehicleID","Vehicle16809"
"Cust16103","VehicleMake","Accura"
"Cust32897","VehicleModel","TL"
"Cust31574","VehicleModel","E400"
"Cust24454","VehicleModel","E400"
"Cust30283","VehicleMake","Suburu"
"Cust10454","VehicleModel","92x"
"Cust18630","VehicleID","Vehicle21029"
"Cust21734","VehicleModel","Highlander"
"Cust30260","VehicleID","Vehicle35323"
"Cust16759","VehicleMake","Suburu"
"Cust35518","VehicleMake","Dodge"
"Cust28834","VehicleYOM","2011"
"Cust31738","VehicleID","Vehicle3639"
"Cust15125","VehicleModel","Passat"
"Cust33526","VehicleID","Vehicle5004"
"Cust3274","VehicleMake","Dodge"
"Cust5216","VehicleMake","Accura"
"Cust38141","VehicleID","Vehicle13330"
"Cust2470","VehicleID","Vehicle9534"
"Cust24958","VehicleYOM","2004"
"Cust20057","VehicleMake","Toyota"
"Cust16962","VehicleModel","Civic"
"Cust26362","VehicleMake","BMW"
"Cust12815","VehicleID","Vehicle3471"
"Cust8401","VehicleModel","Legacy"
"Cust6199","VehicleModel","Civic"
"Cust28011","VehicleModel","Camry"
"Cust37406","VehicleID","Vehicle25077"
"Cust31791","VehicleMake","Accura"
"Cust7177","VehicleMake","Dodge"
"Cust22187","VehicleYOM","2010"
"Cust30929","VehicleModel","Wrangler"
"Cust18110","VehicleModel","Tahoe"
"Cust20807","VehicleModel","92x"
"Cust22444","VehicleYOM","2011"
"Cust15825","VehicleID","Vehicle3919"
"Cust22787","VehicleID","Vehicle39778"
"Cust15553","VehicleYOM","2012"
"Cust6374","VehicleYOM","2011"
"Cust33265","VehicleMake","Suburu"
"Cust11347","VehicleYOM","2007"
"Cust16667","VehicleModel","95"
"Cust10632","VehicleModel","Forrestor"
"Cust11329","VehicleModel","Neon"
"Cust19754","VehicleYOM","1999"
"Cust30665","VehicleYOM","2000"
"Cust4424","VehicleModel","ML350"
"Cust32275","VehicleMake","Suburu"
"Cust36012","VehicleMake","Accura"
"Cust22520","VehicleModel","95"
"Cust28408","VehicleID","Vehicle38370"
"Cust2718","VehicleMake","Toyota"
"Cust36396","VehicleMake","BMW"
"Cust14085","VehicleMake","Dodge"
"Cust37690","VehicleMake","Dodge"
"Cust15288","VehicleID","Vehicle11369"
"Cust10402","VehicleModel","Jetta"
"Cust10080","VehicleMake","Audi"
"Cust29892","VehicleYOM","2011"
"Cust11744","VehicleYOM","2008"
"Cust27784","VehicleYOM","2007"
"Cust4553","VehicleMake","Mercedes"
"Cust16236","VehicleID","Vehicle20143"
"Cust13867","VehicleID","Vehicle4798"
"Cust10044","VehicleYOM","1998"
"Cust16406","VehicleYOM","1999"
"Cust4597","VehicleModel","92x"
"Cust20389","VehicleMake","Saab"
"Cust38031","VehicleYOM","2006"
"Cust13694","VehicleModel","ML350"
"Cust39024","VehicleModel","Highlander"
"Cust36137","VehicleYOM","1998"
"Cust1127","VehicleModel","Impreza"
"Cust7732","VehicleID","Vehicle3148"
"Cust16647","VehicleModel","MDX"
"Cust31040","VehicleYOM","2000"
"Cust22666","VehicleID","Vehicle18971"
"Cust4736","VehicleModel","ML350"
"Cust37876","VehicleID","Vehicle9655"
"Cust8452","VehicleYOM","2010"
"Cust30545","VehicleID","Vehicle5222"
"Cust28747","VehicleYOM","2012"
"Cust37921","VehicleMake","Toyota"
"Cust39276","VehicleYOM","2000"
"Cust23083","VehicleYOM","2001"
"Cust4289","VehicleYOM","2003"
"Cust20603","VehicleMake","Toyota"
"Cust36963","VehicleID","Vehicle29003"
"Cust15237","VehicleMake","Volkswagen"
"Cust6528","VehicleID","Vehicle33439"
"Cust33433","VehicleID","Vehicle16915"
"Cust33873","VehicleID","Vehicle14749"
"Cust30913","VehicleModel","RAM"
"Cust20551","VehicleID","Vehicle25509"
"Cust18147","VehicleID","Vehicle16924"
"Cust26666","VehicleModel","X6"
"Cust4242","VehicleModel","RAM"
"Cust36676","VehicleID","Vehicle39042"
"Cust19749","VehicleMake","Accura"
"Cust16541","VehicleModel","Silverado"
"Cust22537","VehicleMake","Accura"
"Cust8691","VehicleModel","Wrangler"
"Cust15376","VehicleID","Vehicle29806"
"Cust5149","VehicleID","Vehicle27180"
"Cust23675","VehicleMake","Audi"
"Cust22910","VehicleMake","Volkswagen"
"Cust35628","VehicleModel","95"
"Cust36552","VehicleModel","Pathfinder"
"Cust31782","VehicleMake","Saab"
"Cust4726","VehicleID","Vehicle32829"
"Cust4508","VehicleYOM","2005"
"Cust17603","VehicleID","Vehicle28352"
"Cust27110","VehicleID","Vehicle26224"
"Cust19120","VehicleYOM","1997"
"Cust30785","VehicleMake","Mercedes"
"Cust34280","VehicleID","Vehicle7701"
"Cust36551","VehicleID","Vehicle26419"
"Cust5026","VehicleModel","Highlander"
"Cust26741","VehicleID","Vehicle21584"
"Cust3525","VehicleModel","Forrestor"
"Cust18249","VehicleYOM","2010"
"Cust36989","VehicleYOM","1998"
"Cust31558","VehicleMake","Ford"
"Cust4801","VehicleMake","Volkswagen"
"Cust14615","VehicleYOM","1999"
"Cust12555","VehicleModel","Pathfinder"
"Cust27438","VehicleMake","Mercedes"
"Cust15021","VehicleModel","Corolla"
"Cust22175","VehicleModel","MDX"
"Cust33758","VehicleID","Vehicle15385"
"Cust15199","VehicleModel","Grand Cherokee"
"Cust16588","VehicleYOM","2002"
"Cust14678","VehicleYOM","2014"
"Cust15671","VehicleMake","Suburu"
"Cust22989","VehicleMake","Suburu"
"Cust8879","VehicleMake","Chevrolet"
"Cust3611","VehicleMake","Honda"
"Cust37597","VehicleModel","92x"
"Cust14258","VehicleModel","C300"
"Cust4483","VehicleYOM","2005"
"Cust6491","VehicleID","Vehicle15107"
"Cust34236","VehicleModel","CRV"
"Cust31702","VehicleMake","Audi"
"Cust12275","VehicleYOM","2013"
"Cust21135","VehicleMake","Nissan"
"Cust14057","VehicleModel","3 Series"
"Cust28903","VehicleYOM","2013"
"Cust19168","VehicleMake","Nissan"
"Cust1086","VehicleModel","Legacy"
"Cust24670","VehicleYOM","2010"
"Cust26553","VehicleModel","ML350"
"Cust3725","VehicleYOM","2008"
"Cust22343","VehicleYOM","2007"
"Cust33657","VehicleID","Vehicle36413"
"Cust11228","VehicleMake","Honda"
"Cust5658","VehicleYOM","2005"
"Cust4807","VehicleID","Vehicle32151"
"Cust26618","VehicleModel","Grand Cherokee"
"Cust27007","VehicleModel","Highlander"
"Cust16807","VehicleYOM","2014"
"Cust12178","VehicleYOM","2003"
"Cust37020","VehicleYOM","1998"
"Cust38788","VehicleMake","Mercedes"
"Cust10744","VehicleMake","Chevrolet"
"Cust23607","VehicleYOM","2011"
"Cust36047","VehicleID","Vehicle30729"
"Cust9798","VehicleYOM","2008"
"Cust27859","VehicleID","Vehicle15518"
"Cust29640","VehicleYOM","2002"
"Cust3909","VehicleModel","A5"
"Cust16784","VehicleID","Vehicle27020"
"Cust30379","VehicleModel","Neon"
"Cust6425","VehicleModel","RAM"
"Cust8258","VehicleMake","Ford"
"Cust9515","VehicleModel","Neon"
"Cust24828","VehicleYOM","1998"
"Cust24387","VehicleMake","Chevrolet"
"Cust22058","VehicleModel","Pathfinder"
"Cust22037","VehicleMake","BMW"
"Cust19011","VehicleYOM","2014"
"Cust10241","VehicleMake","Jeep"
"Cust2976","VehicleModel","Impreza"
"Cust20736","VehicleYOM","2009"
"Cust29148","VehicleModel","Maxima"
"Cust18938","VehicleID","Vehicle5985"
"Cust35419","VehicleYOM","2013"
"Cust27645","VehicleMake","BMW"
"Cust27563","VehicleID","Vehicle17935"
"Cust3764","VehicleID","Vehicle25576"
"Cust5217","VehicleID","Vehicle26592"
"Cust30445","VehicleModel","Camry"
"Cust28937","VehicleID","Vehicle31972"
"Cust16214","VehicleYOM","2014"
"Cust13107","VehicleMake","Chevrolet"
"Cust12237","VehicleYOM","2009"
"Cust23490","VehicleModel","Maxima"
"Cust32291","VehicleID","Vehicle23329"
"Cust20641","VehicleMake","Audi"
"Cust9668","VehicleMake","Mercedes"
"Cust25544","VehicleModel","Wrangler"
"Cust8819","VehicleID","Vehicle35874"
"Cust29600","VehicleID","Vehicle35178"
"Cust39080","VehicleModel","A3"
"Cust33824","VehicleID","Vehicle24327"
"Cust10391","VehicleModel","Escape"
"Cust21927","VehicleID","Vehicle36612"
"Cust10091","VehicleMake","BMW"
"Cust6136","VehicleMake","Chevrolet"
"Cust7296","VehicleYOM","2005"
"Cust21784","VehicleYOM","2002"
"Cust12193","VehicleYOM","2011"
"Cust7694","VehicleModel","A3"
"Cust24896","VehicleModel","Legacy"
"Cust36171","VehicleModel","Tahoe"
"Cust14490","VehicleModel","E400"
"Cust25184","VehicleMake","Accura"
"Cust33794","VehicleYOM","2013"
"Cust10467","VehicleModel","Wrangler"
"Cust23705","VehicleMake","Chevrolet"
"Cust14000","VehicleMake","Accura"
"Cust14783","VehicleMake","Saab"
"Cust7968","VehicleID","Vehicle3707"
"Cust33139","VehicleModel","Escape"
"Cust17383","VehicleModel","Forrestor"
"Cust32746","VehicleID","Vehicle18444"
"Cust32631","VehicleID","Vehicle38654"
"Cust29666","VehicleMake","Ford"
"Cust18967","VehicleID","Vehicle15087"
"Cust32864","VehicleMake","Accura"
"Cust26796","VehicleMake","Jeep"
"Cust15291","VehicleID","Vehicle25465"
"Cust28024","VehicleModel","RAM"
"Cust19487","VehicleYOM","2010"
"Cust4238","VehicleModel","93"
"Cust19845","VehicleID","Vehicle27142"
"Cust7172","VehicleMake","Volkswagen"
"Cust15237","VehicleID","Vehicle25510"
"Cust21217","VehicleID","Vehicle25269"
"Cust20308","VehicleModel","MDX"
"Cust22166","VehicleID","Vehicle16787"
"Cust31008","VehicleYOM","1997"
"Cust19687","VehicleModel","Ultima"
"Cust7009","VehicleID","Vehicle9651"
"Cust4643","VehicleID","Vehicle27161"
"Cust5160","VehicleMake","Nissan"
"Cust15872","VehicleID","Vehicle30178"
"Cust28880","VehicleModel","Grand Cherokee"
"Cust4338","VehicleID","Vehicle26841"
"Cust16849","VehicleModel","C300"
"Cust12756","VehicleModel","Passat"
"Cust17303","VehicleYOM","1996"
"Cust12416","VehicleYOM","2006"
"Cust11930","VehicleYOM","2005"
"Cust24748","VehicleModel","Neon"
"Cust26619","VehicleModel","Highlander"
"Cust36948","VehicleMake","Chevrolet"
"Cust19847","VehicleYOM","1998"
"Cust6430","VehicleModel","MDX"
"Cust6588","VehicleID","Vehicle23638"
"Cust22575","VehicleMake","Volkswagen"
"Cust11245","VehicleMake","BMW"
"Cust6109","VehicleID","Vehicle5989"
"Cust34082","VehicleMake","Toyota"
"Cust37707","VehicleModel","Wrangler"
"Cust26385","VehicleID","Vehicle29802"
"Cust33074","VehicleYOM","1998"
"Cust1614","VehicleYOM","2003"
"Cust29812","VehicleID","Vehicle7993"
"Cust27035","VehicleMake","Dodge"
