CustomerID,DateOfIncident,TypeOfIncident,TypeOfCollission,SeverityOfIncident,AuthoritiesContacted,IncidentState,IncidentCity,IncidentAddress,IncidentTime,NumberOfVehicles,PropertyDamage,BodilyInjuries,Witnesses,PoliceReport,AmountOfTotalClaim,AmountOfInjuryClaim,AmountOfPropertyClaim,AmountOfVehicleDamage
Cust9375,04-02-2015,Parked Car,?,Minor Damage,Police,State6,City7,Location 1647,5,1,?,2,1,?,5192,512,1023,3657
Cust9376,19-01-2015,Single Vehicle Collision,Rear Collision,Major Damage,Police,State7,City2,Location 1817,12,1,NO,0,3,YES,66616,6427,8774,51415
Cust9377,08-01-2015,Single Vehicle Collision,Side Collision,Total Loss,Police,State7,City4,Location 1336,10,1,?,0,1,YES,69707,10981,7353,51373
Cust9378,26-01-2015,Vehicle Theft,?,Minor Damage,Police,State4,City6,Location 1837,5,1,NO,2,2,?,4861,810,900,3151
Cust9379,24-01-2015,Single Vehicle Collision,Front Collision,Major Damage,Fire,State9,City1,Location 1215,15,1,NO,2,1,NO,87606,13419,13419,60768
Cust9380,20-02-2015,Multi-vehicle Collision,Front Collision,Major Damage,Other,State5,City7,Location 1681,18,3,NO,0,2,?,55120,6862,225,48033
Cust9381,03-02-2015,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,State5,City5,Location 1248,6,3,NO,0,2,?,58563,11864,7226,39473
Cust9383,28-01-2015,Single Vehicle Collision,Front Collision,Major Damage,Police,State5,City2,Location 1676,8,1,?,0,1,?,56662,868,6103,49691
Cust9384,12-02-2015,Multi-vehicle Collision,Side Collision,Major Damage,Fire,State8,City3,Location 1898,19,2,YES,1,0,YES,53310,9296,5923,38091
Cust9385,08-02-2015,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,State6,City2,Location 1248,6,3,NO,0,2,NO,74976,11607,11490,51879
Cust9386,10-02-2015,Multi-vehicle Collision,Front Collision,Major Damage,Fire,State9,City4,Location 1459,21,3,?,1,1,?,82063,14008,13015,55040
Cust9387,08-02-2015,Single Vehicle Collision,Front Collision,Major Damage,Police,State9,City2,Location 1688,7,1,?,0,2,NO,53006,7747,6709,38550
Cust9388,21-02-2015,Single Vehicle Collision,Side Collision,Major Damage,Other,State5,City3,Location 1301,17,1,NO,1,2,YES,59547,10219,5778,43550
Cust9391,04-02-2015,Multi-vehicle Collision,Side Collision,Major Damage,Other,State3,City1,Location 1168,17,3,YES,2,2,YES,69669,14523,7997,47149
Cust9394,21-02-2015,Multi-vehicle Collision,Side Collision,Major Damage,Fire,State9,City2,Location 2055,11,3,NO,2,1,?,26449,2480,2996,20973
Cust9395,11-02-2015,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,State8,City1,Location 1962,20,2,NO,0,0,NO,72473,12047,7553,52873
Cust9396,20-02-2015,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,State7,City2,Location 1241,9,3,?,2,1,?,42453,6708,4504,31241
Cust9397,23-02-2015,Single Vehicle Collision,Front Collision,Major Damage,Other,State5,City3,Location 1868,18,1,YES,1,2,YES,62485,10531,7221,44733
Cust9399,21-01-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Police,State7,City4,Location 1611,11,3,YES,2,1,YES,51545,4686,9372,37487
Cust9400,19-01-2015,Single Vehicle Collision,Rear Collision,Major Damage,Fire,State5,City5,Location 1185,18,1,?,1,2,NO,70475,12710,9817,47948
Cust9401,10-02-2015,Multi-vehicle Collision,Front Collision,Major Damage,Other,State8,City7,Location 1684,8,2,YES,2,2,NO,59538,8900,8961,41677
Cust9402,22-02-2015,Single Vehicle Collision,Rear Collision,Major Damage,Other,State9,City1,Location 1964,4,1,?,2,2,?,72919,11283,10578,51058
Cust9403,13-01-2015,Single Vehicle Collision,Side Collision,Major Damage,Fire,State8,City5,Location 1156,10,1,YES,0,2,NO,78036,7094,7094,63848
Cust9405,25-02-2015,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,State8,City6,Location 1704,1,1,?,0,1,NO,53066,6574,6574,39918
Cust9408,16-01-2015,Single Vehicle Collision,Side Collision,Minor Damage,Police,State7,City2,Location 1522,13,1,?,0,1,NO,51670,5581,9720,36369
Cust9410,20-01-2015,Single Vehicle Collision,Front Collision,Major Damage,Fire,State5,City6,Location 1763,11,1,?,1,3,YES,90429,10619,14043,65767
Cust9412,25-02-2015,Single Vehicle Collision,Rear Collision,Major Damage,Police,State5,City2,Location 2004,19,2,YES,2,1,NO,47507,7154,5460,34893
Cust9414,09-02-2015,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,State4,City2,Location 2080,5,3,?,1,1,YES,67862,6371,10525,50966
Cust9415,26-01-2015,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,State8,City3,Location 1676,15,1,?,0,1,YES,52723,7289,5048,40386
Cust9416,18-02-2015,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,State9,City2,Location 1758,2,3,?,0,3,?,36471,3535,7069,25867
Cust9417,14-02-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,State5,City7,Location 1540,2,1,NO,0,2,?,81695,6968,8089,66638
Cust9419,20-02-2015,Multi-vehicle Collision,Front Collision,Minor Damage,Other,State5,City6,Location 1978,17,3,?,0,2,?,56369,8460,1885,46024
Cust9420,19-02-2015,Single Vehicle Collision,Front Collision,Total Loss,Fire,State5,City4,Location 1687,20,1,NO,2,2,?,76548,6735,13470,56343
Cust9421,01-02-2015,Multi-vehicle Collision,Side Collision,Major Damage,Fire,State4,City4,Location 1454,14,3,?,2,0,YES,65579,13437,7120,45022
Cust9422,19-01-2015,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,State4,City3,Location 1914,17,3,NO,0,0,NO,56770,6240,6240,44290
Cust9424,05-02-2015,Single Vehicle Collision,Front Collision,Major Damage,Police,State9,City1,Location 1399,6,1,?,0,2,NO,47314,7816,4389,35109
Cust9425,11-03-2015,Multi-vehicle Collision,Side Collision,Total Loss,Fire,State8,City1,Location 1563,22,3,YES,2,2,?,62328,10676,5338,46314
Cust9427,10-02-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,State7,City5,Location 1213,18,4,NO,2,1,NO,43005,4142,5727,33136
Cust9428,13-01-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,State7,City2,Location 1689,20,4,?,0,2,NO,60453,5544,11088,43821
Cust9429,26-01-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,State5,City7,Location 1613,19,3,NO,0,3,NO,52030,4730,9460,37840
Cust9430,15-01-2015,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,State8,City3,Location 1806,19,1,NO,1,0,NO,55004,7563,3438,44003
Cust9431,13-02-2015,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,State5,City5,Location 1278,5,1,YES,1,2,?,71037,7444,7444,56149
Cust9432,26-01-2015,Multi-vehicle Collision,Side Collision,Total Loss,Other,State9,City3,Location 1780,18,4,?,2,3,?,74734,13483,14061,47190
Cust9433,09-01-2015,Single Vehicle Collision,Front Collision,Minor Damage,Ambulance,State5,City1,Location 1278,11,1,YES,1,2,?,64070,6441,6441,51188
Cust9435,14-01-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Other,State7,City1,Location 1203,18,4,?,0,2,NO,62839,5862,11724,45253
Cust9436,16-01-2015,Single Vehicle Collision,Rear Collision,Major Damage,Fire,State7,City5,Location 1397,15,2,NO,2,2,NO,57347,5213,10427,41707
Cust9437,08-02-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,State4,City7,Location 1954,5,2,YES,2,2,NO,50645,9857,5336,35452
Cust9438,16-01-2015,Single Vehicle Collision,Rear Collision,Major Damage,Fire,State9,City6,Location 1886,20,1,?,2,1,NO,83032,16352,16352,50328
Cust9441,22-02-2015,Single Vehicle Collision,Front Collision,Major Damage,Other,State9,City3,Location 1266,6,2,?,1,0,YES,62154,11756,5878,44520
Cust9443,07-02-2015,Multi-vehicle Collision,Front Collision,Major Damage,Other,State9,City1,Location 1250,17,3,YES,2,2,YES,69420,11886,5943,51591
Cust9445,13-02-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,State4,City7,Location 2036,10,3,NO,1,2,NO,76095,7633,15148,53314
Cust9446,27-01-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Police,State7,City1,Location 1825,22,4,YES,2,0,?,71295,11217,11217,48861
Cust9447,13-01-2015,Single Vehicle Collision,Rear Collision,Major Damage,Other,State5,City5,Location 1560,11,2,YES,2,1,NO,71746,13871,11598,46277
Cust9450,19-01-2015,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,State5,City2,Location 1241,14,3,YES,1,2,?,37460,6056,4934,26470
Cust9451,09-01-2015,Single Vehicle Collision,Front Collision,Major Damage,Fire,State3,City7,Location 1207,2,1,?,1,1,YES,51770,5294,9413,37063
Cust9452,29-01-2015,Single Vehicle Collision,Rear Collision,Major Damage,Other,State5,City1,Location 1380,0,1,YES,0,2,NO,56251,5616,9004,41631
Cust9453,15-01-2015,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,State5,City3,Location 1351,11,1,?,2,3,?,95126,13032,11928,70166
Cust9454,15-01-2015,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,State8,City3,Location 1806,22,1,NO,2,0,YES,54796,6233,4863,43700
Cust9455,17-02-2015,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,State8,City4,Location 1969,15,1,?,2,3,?,66664,8862,12845,44957
Cust9456,14-01-2015,Single Vehicle Collision,Front Collision,Minor Damage,Ambulance,State4,City1,Location 1806,18,1,NO,1,0,YES,70875,14982,628,55265
Cust9457,16-01-2015,Single Vehicle Collision,Front Collision,Major Damage,Ambulance,State7,City2,Location 1241,18,3,?,1,2,?,38380,6559,5584,26237
Cust9458,15-01-2015,Single Vehicle Collision,Front Collision,Major Damage,Ambulance,State4,City5,Location 1762,8,1,NO,2,2,NO,76457,14393,9443,52621
Cust9459,23-01-2015,Multi-vehicle Collision,Side Collision,Major Damage,Police,State4,City4,Location 2059,7,3,YES,2,3,NO,83192,7563,15126,60503
Cust9461,22-01-2015,Parked Car,?,Trivial Damage,None,State7,City2,Location 1269,5,1,?,0,2,YES,3201,522,351,2328
Cust9462,04-01-2015,Multi-vehicle Collision,Side Collision,Major Damage,Fire,State7,City1,Location 1746,19,3,NO,0,2,NO,63032,6656,6264,50112
Cust9463,17-02-2015,Single Vehicle Collision,Front Collision,Major Damage,Other,State5,City7,Location 1417,4,1,?,0,2,?,48739,12063,3674,33002
Cust9465,19-02-2015,Single Vehicle Collision,Side Collision,Major Damage,Other,State5,City7,Location 1065,22,1,YES,1,2,NO,89872,13059,19075,57738
Cust9466,25-02-2015,Single Vehicle Collision,Side Collision,Major Damage,Police,State7,City4,Location 1014,4,3,NO,1,2,NO,76491,7008,14016,55467
Cust9467,08-01-2015,Single Vehicle Collision,Side Collision,Major Damage,Fire,State7,City6,Location 1129,5,1,?,1,1,YES,56019,6648,9019,40352
Cust9469,13-02-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Police,State3,City3,Location 1277,16,3,YES,1,2,NO,44296,5921,7034,31341
Cust9470,08-01-2015,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,State3,City3,Location 1300,22,3,YES,1,0,YES,57163,8044,6140,42979
Cust9471,25-01-2015,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,State7,City1,Location 1462,16,1,?,0,2,NO,58772,10566,7961,40245
Cust9474,08-02-2015,Single Vehicle Collision,Rear Collision,Major Damage,Fire,State8,City4,Location 1581,21,1,?,1,2,YES,49046,4791,9582,34673
Cust9476,15-01-2015,Multi-vehicle Collision,Front Collision,Major Damage,Fire,State7,City4,Location 1061,4,3,?,1,2,?,46626,6069,5070,35487
Cust9478,18-01-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Police,State7,City4,Location 1611,9,3,YES,2,1,YES,54133,4921,9842,39370
Cust9479,19-02-2015,Single Vehicle Collision,Rear Collision,Major Damage,Fire,State7,City3,Location 1119,15,1,YES,1,0,?,70905,2307,11980,56618
Cust9480,08-02-2015,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,State5,City3,Location 1325,10,3,YES,1,0,?,73237,13316,6658,53263
Cust9481,31-01-2015,Single Vehicle Collision,Front Collision,Total Loss,Fire,State8,City2,Location 1763,7,1,?,0,1,YES,57041,369,6625,50047
Cust9483,07-02-2015,Single Vehicle Collision,Side Collision,Major Damage,Police,State7,City1,Location 1484,8,1,YES,0,0,NO,63694,11581,9394,42719
Cust9484,03-01-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,State7,City7,Location 2051,15,4,NO,0,2,NO,61499,10166,6515,44818
Cust9485,23-01-2015,Multi-vehicle Collision,Side Collision,Total Loss,Other,State9,City3,Location 1328,23,3,?,1,3,YES,78351,13125,19289,45937
Cust9486,16-01-2015,Single Vehicle Collision,Front Collision,Major Damage,Other,State5,City5,Location 1716,3,1,?,0,1,?,60419,10223,1643,48553
Cust9488,15-02-2015,Single Vehicle Collision,Side Collision,Major Damage,Fire,State9,City3,Location 1551,5,1,?,1,0,YES,56943,7683,7812,41448
Cust9489,24-01-2015,Vehicle Theft,?,Minor Damage,Police,State9,City3,Location 1442,8,1,?,2,2,YES,5533,614,624,4295
Cust9491,05-02-2015,Single Vehicle Collision,Rear Collision,Major Damage,Police,State5,City4,Location 1616,14,1,?,2,2,YES,56735,2532,10776,43427
Cust9494,20-02-2015,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,State4,City7,Location 2043,19,3,?,1,1,NO,58416,5777,8827,43812
Cust9495,02-01-2015,Multi-vehicle Collision,Front Collision,Minor Damage,Police,State5,City1,Location 1572,6,3,?,0,3,YES,64726,6473,12945,45308
Cust9497,03-02-2015,Single Vehicle Collision,Side Collision,Minor Damage,Other,State4,City3,Location 2024,6,1,?,0,2,?,50589,5146,8955,36488
Cust9498,22-01-2015,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,State5,City2,Location 1047,5,3,NO,2,1,NO,50663,5324,9945,35394
Cust9499,22-01-2015,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,State5,City2,Location 1916,5,3,NO,2,1,NO,50077,5411,9722,34944
Cust9500,15-02-2015,Vehicle Theft,?,Trivial Damage,Police,State5,City1,Location 1915,14,1,NO,0,1,NO,5656,938,349,4369
Cust9501,13-02-2015,Vehicle Theft,?,Minor Damage,Police,State5,City4,Location 1518,8,1,NO,1,2,NO,4888,609,74,4205
Cust9502,13-01-2015,Multi-vehicle Collision,Front Collision,Minor Damage,Police,State5,City7,Location 1986,1,3,?,0,0,?,78591,20602,7670,50319
Cust9503,17-02-2015,Multi-vehicle Collision,Front Collision,Minor Damage,Police,State5,City7,Location 1680,7,3,YES,1,1,?,78086,13332,12129,52625
Cust9505,26-02-2015,Multi-vehicle Collision,Front Collision,Total Loss,Police,State8,City2,Location 2070,18,3,NO,2,2,YES,65249,7994,11268,45987
Cust9506,24-02-2015,Single Vehicle Collision,Side Collision,Major Damage,Police,State9,City1,Location 2001,17,1,YES,1,0,YES,40460,6730,4046,29684
Cust9507,29-01-2015,Single Vehicle Collision,Front Collision,Total Loss,Police,State9,City4,Location 2001,20,1,NO,1,1,YES,30264,3566,3026,23672
Cust9508,05-01-2015,Single Vehicle Collision,Rear Collision,Total Loss,Other,State4,City3,Location 1718,14,1,NO,2,1,?,45459,5678,4973,34808
Cust9509,03-01-2015,Single Vehicle Collision,Rear Collision,Total Loss,Other,State9,City3,Location 1718,16,1,NO,1,1,?,57144,9296,5981,41867
Cust9510,21-01-2015,Single Vehicle Collision,Front Collision,Total Loss,Police,State5,City4,Location 1798,2,1,YES,0,1,?,52607,9434,4913,38260
Cust9511,14-01-2015,Single Vehicle Collision,Front Collision,Total Loss,Police,State5,City4,Location 1798,11,1,YES,1,1,?,67950,8755,9777,49418
Cust9512,17-02-2015,Multi-vehicle Collision,Front Collision,Major Damage,Fire,State7,City7,Location 1773,21,3,YES,0,2,?,71866,12713,7328,51825
Cust9514,20-01-2015,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,State7,City4,Location 1502,8,1,YES,1,0,NO,60871,5388,8884,46599
Cust9515,16-02-2015,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,State7,City4,Location 1502,7,1,NO,1,0,NO,70075,6822,7750,55503
Cust9516,11-01-2015,Parked Car,?,Minor Damage,Police,State9,City7,Location 1816,4,1,NO,1,1,NO,5154,730,730,3694
Cust9517,11-01-2015,Parked Car,?,Minor Damage,Police,State7,City7,Location 1816,4,1,NO,1,1,NO,5596,811,811,3974
Cust9518,18-01-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Other,State5,City5,Location 1757,-5,3,?,1,1,YES,MISSEDDATA,10968,6571,50392
Cust9519,21-02-2015,Multi-vehicle Collision,Rear Collision,Total Loss,Other,State5,City5,Location 1839,2,3,?,1,2,YES,55349,6850,5950,42549
Cust9520,07-01-2015,Single Vehicle Collision,Side Collision,Total Loss,Other,State9,City4,Location 1882,9,1,NO,0,2,YES,75725,13308,7497,54920
Cust9521,07-01-2015,Single Vehicle Collision,Side Collision,Minor Damage,Police,State9,City4,Location 1474,9,1,NO,0,2,YES,75125,13071,7614,54440
Cust9522,21-01-2015,Single Vehicle Collision,Side Collision,Total Loss,Other,State5,City6,Location 1246,18,1,YES,1,0,NO,66352,7195,11192,47965
Cust9523,21-01-2015,Single Vehicle Collision,Side Collision,Total Loss,Other,State5,City5,Location 1412,18,1,YES,1,0,NO,65541,7265,10937,47339
Cust9524,21-02-2015,Multi-vehicle Collision,Side Collision,Major Damage,Police,State8,City2,Location 1966,8,3,?,2,0,NO,54624,5427,5778,43419
Cust9525,19-01-2015,Multi-vehicle Collision,Side Collision,Major Damage,Police,State8,City3,Location 1966,6,3,?,0,0,NO,32031,3031,4755,24245
Cust9528,10-02-2015,Multi-vehicle Collision,Side Collision,Total Loss,Police,State7,City4,Location 1403,15,3,?,1,2,?,38377,373,4704,33300
Cust9529,11-02-2015,Multi-vehicle Collision,Side Collision,Total Loss,Police,State7,City1,Location 1372,16,3,?,1,2,?,38922,752,4677,33493
Cust9530,24-01-2015,Single Vehicle Collision,Front Collision,Minor Damage,Other,State4,City6,Location 1259,4,1,?,2,1,NO,70439,7102,10364,52973
Cust9533,27-01-2015,Parked Car,?,Minor Damage,Police,State9,City1,Location 1567,5,1,YES,1,3,YES,8513,1404,878,6231
Cust9534,07-01-2015,Multi-vehicle Collision,Side Collision,Minor Damage,Other,State7,City4,Location 1381,12,3,NO,1,2,YES,46040,8251,9447,28342
Cust9536,23-02-2015,Single Vehicle Collision,Rear Collision,Minor Damage,Police,State7,City5,Location 2061,13,1,NO,1,3,NO,63699,10792,10792,42115
Cust9538,21-01-2015,Multi-vehicle Collision,Side Collision,Major Damage,Fire,State9,City2,Location 1648,17,3,NO,0,0,?,55794,9586,7864,38344
Cust9541,22-02-2015,Multi-vehicle Collision,Side Collision,Total Loss,Police,State5,City1,Location 1708,16,3,?,2,3,NO,30976,2822,3519,24635
Cust9543,11-01-2015,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,State5,City3,Location 1124,4,3,NO,1,2,?,69535,12268,12268,44999
Cust9544,11-02-2015,Single Vehicle Collision,Side Collision,Total Loss,Fire,State5,City3,Location 1733,17,1,YES,0,1,NO,62274,10498,5965,45811
Cust9547,18-01-2015,Parked Car,?,Minor Damage,None,State9,City1,Location 1391,16,1,NO,1,1,YES,5321,1226,815,3280
Cust9548,14-01-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,State5,City3,Location 1855,14,3,?,1,2,?,64758,9110,7756,47892
Cust9549,12-01-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Police,State5,City3,Location 1786,16,3,?,1,3,?,65287,8388,8085,48814
Cust9550,03-01-2015,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,State9,City4,Location 1447,13,1,YES,2,2,?,40615,7692,4923,28000
Cust9551,03-02-2015,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,State9,City4,Location 1231,10,1,NO,1,1,?,41039,7480,5559,28000
Cust9552,10-02-2015,Multi-vehicle Collision,Side Collision,Minor Damage,Police,State5,City7,Location 1948,20,3,YES,0,0,NO,57683,9321,6045,42317
Cust9553,08-02-2015,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,State5,City7,Location 1714,21,3,?,0,0,NO,59020,10116,6113,42791
Cust9554,20-02-2015,Single Vehicle Collision,Rear Collision,Total Loss,Other,State4,City1,Location 1332,17,3,?,2,1,NO,58890,6543,6543,45804
Cust9555,17-02-2015,Single Vehicle Collision,Rear Collision,Total Loss,Other,State5,City1,Location 1332,18,2,NO,2,1,NO,56890,6321,6321,44248
Cust9557,20-02-2015,Single Vehicle Collision,Front Collision,Minor Damage,Other,State7,City7,Location 2079,16,1,?,0,2,?,67815,12284,12284,43247
Cust9558,21-02-2015,Multi-vehicle Collision,Rear Collision,Total Loss,Other,State5,City1,Location 1535,17,3,?,2,3,NO,55991,6868,1045,48078
Cust9559,21-02-2015,Multi-vehicle Collision,Rear Collision,Total Loss,Other,State5,City1,Location 1535,16,3,NO,2,2,NO,57270,6837,2577,47856
Cust9562,27-02-2015,Vehicle Theft,?,Trivial Damage,Police,State5,City1,Location 1770,5,1,?,2,0,YES,6916,824,753,5339
Cust9563,31-01-2015,Vehicle Theft,?,Trivial Damage,Police,State9,City1,Location 1770,8,1,?,2,3,YES,4953,900,450,3603
Cust9564,01-01-2015,Single Vehicle Collision,Rear Collision,Total Loss,Other,State4,City7,Location 1718,19,1,NO,0,0,?,74065,14535,7441,52089
Cust9565,03-01-2015,Single Vehicle Collision,Rear Collision,Total Loss,Other,State9,City3,Location 1089,17,1,NO,1,0,?,63146,11154,6499,45493
Cust9566,01-01-2015,Multi-vehicle Collision,Front Collision,Total Loss,Other,State5,City6,Location 1226,15,3,?,1,2,?,66685,11309,5655,49721
